net_amt,date,account_balance,credit_amt,district_id,debit_amt
88804.00000000035,1997-05-31,1610605.500000002,1037919.6,76,949115.5999999996
17342.100000000442,1997-04-30,1496429.500000005,625758.1,76,608415.9999999995
79412.50000000035,1997-03-31,1576764.000000003,642976.9,76,563564.3999999997
110080.90000000002,1996-12-31,1688047.4000000013,697967.0999999999,76,587886.1999999998
-18954.799999999814,1997-02-28,1410722.600000003,641370.3,76,660325.0999999999
-200649.49999999977,1997-01-31,1266625.7000000016,709832.4999999999,76,910481.9999999997
35074.10000000021,1996-11-30,1517222.1000000022,688281.2999999999,76,653207.1999999997
-13686.39999999979,1996-10-31,1355474.6000000015,566789.2,76,580475.5999999997
229936.10000000003,1996-09-30,1481168.6000000024,645728.7,76,415792.5999999999
101698.30000000016,1996-07-31,1144071.2,759850.2999999999,76,658151.9999999998
273892.20000000007,1996-08-31,1346634.5,881273.7999999998,76,607381.5999999997
-187369.49999999942,1996-06-30,1019658.5000000024,626149.5000000001,76,813518.9999999995
3237.6000000002095,1996-05-31,1185364.9000000013,569009.1999999998,76,565771.5999999996
49609.700000000186,1996-04-30,1208256.7000000014,537262.4,76,487652.69999999984
120748.99999999988,1996-03-31,1091350.2999999998,488875.8,76,368126.8000000001
47606.79999999993,1996-02-29,874418.5999999996,404854.0,76,357247.20000000007
-72184.39999999985,1996-01-31,752188.0999999995,479748.8,76,551933.1999999998
68000.40000000014,1995-11-30,860800.7000000001,538967.8,76,470967.3999999999
117.90000000008149,1995-12-31,1051553.8000000012,474920.1,76,474802.1999999999
-2460.500000000058,1995-10-31,806146.699999999,274099.1,76,276559.60000000003
128109.79999999981,1995-09-30,877445.9999999997,402181.9999999999,76,274072.20000000007
71022.90000000008,1995-08-31,925403.3999999996,474865.6,76,403842.6999999999
57724.5,1995-04-30,796308.600000001,487175.5,76,429451.0
12642.300000000047,1995-07-31,856024.3999999994,391869.1,76,379226.79999999993
-105437.89999999979,1995-06-30,833348.1000000001,465716.4,76,571154.2999999998
110854.69999999995,1995-05-31,857071.5999999999,469911.9,76,359057.20000000007
133636.19999999995,1995-03-31,836526.7999999996,579041.1,76,445404.9
-211427.19999999972,1995-01-31,692774.1999999994,463836.6000000001,76,675263.7999999998
96590.59999999992,1995-02-28,680882.6999999993,369708.2,76,273117.6000000001
36649.29999999987,1994-11-30,677645.9999999993,357639.8999999999,76,320990.60000000003
15089.499999999942,1994-12-31,704899.2000000002,342811.3,76,327721.80000000005
59759.29999999993,1994-10-31,625064.7999999996,324246.9,76,264487.6000000001
94358.90000000002,1994-08-31,871671.1999999993,481111.9,76,386753.0
10488.79999999993,1994-09-30,623066.9999999997,219534.1,76,209045.30000000008
49157.19999999995,1994-03-31,703677.1999999997,339302.5,76,290145.30000000005
-4619.000000000116,1994-07-31,673954.3999999999,386193.5,76,390812.5000000001
-29434.600000000035,1994-06-30,476794.3999999996,289013.2,76,318447.80000000005
22358.899999999907,1994-05-31,513787.6999999995,227288.5,76,204929.6000000001
59870.09999999995,1994-02-28,481198.19999999984,235081.9,76,175211.80000000005
10323.099999999948,1994-04-30,580834.9999999997,205931.5,76,195608.40000000005
97631.50000000001,1993-11-30,352819.4,215981.7,76,118350.2
-24995.600000000064,1994-01-31,404023.2999999998,170953.8,76,195949.40000000005
91620.70000000001,1993-12-31,465183.7,270458.7,76,178838.0
46135.80000000002,1993-10-31,211210.5,131383.6,76,85247.79999999999
146336.80000000002,1993-09-30,415673.8,295911.4,76,149574.6
29759.5,1993-08-31,286333.2,121314.7,76,91555.2
10043.599999999991,1993-06-30,186390.6,118264.4,76,108220.8
18881.699999999997,1993-07-31,113711.8,60482.5,76,41600.8
10310.300000000003,1993-05-31,88691.69999999995,58665.3,76,48355.0
6228.5999999999985,1993-04-30,59025.4,22170.6,76,15942.0
1084.0,1993-01-31,1015.0,1116.0,76,32.0
1393.699999999997,1993-03-31,105396.5,59519.5,76,58125.8
0.0,1993-02-28,34.0,34.0,76,34.0
-64501.099999999395,1998-12-31,2084994.000000008,1242675.1,75,1307176.1999999995
102812.50000000047,1998-11-30,1880565.000000001,797690.1,75,694877.5999999995
62468.200000000186,1998-10-31,1781979.0000000023,841918.9999999998,75,779450.7999999996
158023.90000000084,1998-09-30,1774355.100000013,787574.6000000002,75,629550.6999999994
182066.9000000006,1998-08-31,1681171.4000000088,815116.9000000001,75,633049.9999999995
-149372.1999999995,1998-05-31,1989256.5000000068,909775.5,75,1059147.6999999995
94849.0000000007,1998-07-31,1844448.300000009,880847.8000000002,75,785998.7999999995
-220372.6999999995,1998-06-30,1981993.500000006,903602.7,75,1123975.3999999994
171994.2000000002,1998-04-30,1768555.3000000075,793007.7999999998,75,621013.5999999996
93415.50000000058,1998-03-31,1660165.1000000057,744968.7000000002,75,651553.1999999996
17812.300000000745,1998-02-28,1905680.5000000184,697677.0000000001,75,679864.6999999994
-51225.2999999997,1998-01-31,1300266.200000002,687079.2999999998,75,738304.5999999995
83757.20000000042,1997-12-31,1648607.2000000074,840020.1000000001,75,756262.8999999997
59522.80000000051,1997-11-30,1750759.9000000015,656028.0000000001,75,596505.1999999996
137600.50000000047,1997-10-31,1616555.2000000067,844757.5000000001,75,707156.9999999997
62041.10000000056,1997-09-30,1628657.9000000015,694715.3000000002,75,632674.1999999996
-18125.199999999604,1997-08-31,1488079.500000008,687280.7999999999,75,705405.9999999995
110691.30000000016,1997-07-31,1747821.4000000018,820975.5999999997,75,710284.2999999996
-24341.9999999993,1997-06-30,1624743.600000005,729781.6000000001,75,754123.5999999994
91467.80000000016,1997-05-31,1475305.0000000077,775840.0999999999,75,684372.2999999997
168639.80000000016,1997-04-30,1680549.7000000025,802990.1999999997,75,634350.3999999996
2403.0000000004657,1997-03-31,1475205.700000003,921444.8,75,919041.7999999996
157951.7000000003,1996-08-31,1272996.8000000012,607226.1,75,449274.3999999997
-48176.39999999956,1997-01-31,1200309.5000000026,790888.8,75,839065.1999999996
44980.00000000023,1997-02-28,1170689.6,833825.6,75,788845.5999999997
113069.10000000044,1996-12-31,1484125.9000000034,790962.6000000001,75,677893.4999999997
-6811431.5,1996-11-30,1343856.2000000016,559379.3,75,7370810.8
101918.70000000042,1996-10-31,1463435.2000000025,706955.9,75,605037.1999999996
303786.60000000044,1996-09-30,1225321.6000000006,856561.1000000001,75,552774.4999999997
-202890.799999999,1996-06-30,1299208.4000000013,876869.9000000003,75,1079760.6999999993
38830.30000000005,1996-07-31,1143703.8000000005,567549.0,75,528718.7
113207.4000000002,1996-05-31,1045557.0000000003,634075.6000000001,75,520868.1999999999
104478.40000000014,1996-03-31,1247454.7000000004,618022.2,75,513543.7999999998
35043.00000000012,1996-04-30,1210947.8000000005,640193.7,75,605150.6999999998
-302399.1999999996,1996-01-31,912318.4000000006,413996.6,75,716395.7999999996
141893.8000000001,1996-02-29,978043.9000000006,469909.3000000001,75,328015.5
78325.79999999999,1995-10-31,830611.3000000002,414664.0,75,336338.2
100087.3000000004,1995-12-31,1094741.5999999996,642208.9000000001,75,542121.5999999997
-154859.2999999997,1995-11-30,948944.7000000016,521919.9,75,676779.1999999997
-19182.099999999744,1995-09-30,1250586.400000003,590165.5,75,609347.5999999997
50827.50000000023,1995-08-31,957947.5000000024,648178.9999999999,75,597351.4999999997
-43446.79999999958,1995-04-30,1151478.6000000031,644303.8,75,687750.5999999996
14322.200000000128,1995-07-31,1006155.600000001,504894.2,75,490571.9999999999
101082.10000000033,1995-06-30,1004088.700000002,714017.1,75,612934.9999999997
19806.500000000233,1995-05-31,1006219.5000000016,582787.7000000001,75,562981.1999999998
48915.80000000028,1995-02-28,707361.7000000003,596588.5,75,547672.6999999997
80898.5,1995-03-31,885456.5999999997,505309.0,75,424410.5
49167.60000000021,1994-12-31,845457.200000001,568013.5000000001,75,518845.8999999999
-290440.8,1995-01-31,735277.3000000002,477623.9999999998,75,768064.7999999998
16942.29999999996,1994-11-30,758364.2999999996,278739.7,75,261797.40000000005
-61290.69999999995,1994-09-30,721697.4999999994,403349.70000000007,75,464640.4
17069.900000000023,1994-08-31,979359.7000000004,473995.0,75,456925.1
-95063.29999999981,1994-10-31,849765.8,463376.79999999993,75,558440.0999999997
307.79999999998836,1994-07-31,637770.4000000001,378580.2,75,378272.4
-65008.899999999965,1994-06-30,607728.0999999997,374356.7,75,439365.6
15221.5,1994-05-31,567994.0,307094.10000000003,75,291872.60000000003
87333.60000000002,1993-08-31,361336.2,173340.6,75,86006.99999999999
55750.00000000012,1994-03-31,759838.9000000008,487601.4,75,431851.3999999999
56233.90000000008,1994-02-28,609042.5,485025.50000000006,75,428791.6
-23616.79999999999,1994-04-30,703541.1000000001,400220.5999999999,75,423837.3999999999
-183686.99999999988,1994-01-31,585664.2999999996,262929.0,75,446615.9999999999
37361.09999999999,1993-09-30,221398.30000000005,128378.7,75,91017.6
29963.599999999977,1993-12-31,485462.7999999995,278214.2,75,248250.60000000003
161551.09999999986,1993-10-31,646744.0999999996,481773.0999999999,75,320222.00000000006
74789.79999999999,1993-11-30,421714.1,282451.0,75,207661.2
16206.799999999988,1993-07-31,248067.5,108978.9,75,92772.1
7729.5,1993-06-30,108095.40000000002,63878.3,75,56148.8
38296.0,1993-05-31,151418.7,107117.2,75,68821.2
22022.999999999993,1993-04-30,189448.8,80491.4,75,58468.4
121686.099999998,1998-12-31,4738525.699999995,1916670.7,74,1794984.600000002
5406.2,1993-03-31,7205.1,5479.2,75,73.0
13426.5,1993-02-28,13271.5,13471.5,75,45.0
978.0,1993-01-31,1025.0,1022.0,75,44.0
23377.999999999767,1998-10-31,4204674.099999983,1972752.1000000008,74,1949374.100000001
-245518.2000000081,1998-11-30,4057733.999999993,1830490.2,74,2076008.400000008
989220.2999999956,1998-09-30,6163646.299999977,3026762.099999999,74,2037541.8000000035
570652.8999999964,1998-08-31,5119679.199999951,2645621.200000001,74,2074968.3000000047
249985.20000000077,1998-07-31,2362187.40000001,1280713.2000000002,74,1030727.9999999994
-361397.60000000405,1998-06-30,3158544.500000005,1450215.7,74,1811613.300000004
7686.099999994971,1998-05-31,5067754.799999994,2468725.5,74,2461039.400000005
838581.499999993,1998-04-30,5120889.699999961,3613135.499999999,74,2774554.000000006
579153.1999999951,1998-03-31,4506935.899999947,2688784.900000001,74,2109631.700000006
-449424.2000000067,1998-02-28,4804680.499999992,1928851.9,74,2378276.1000000066
106635.0,1998-01-31,2317800.500000008,1612126.9000000004,74,1505491.9000000004
406098.2000000009,1997-11-30,3002742.500000007,1883959.3000000005,74,1477861.0999999996
101584.49999999884,1997-12-31,5028474.499999995,1732844.6,74,1631260.1000000013
-260155.00000000698,1997-10-31,4990266.899999931,2015109.4,74,2275264.400000007
164551.5999999987,1997-05-31,4171557.7999999938,1884166.7,74,1719615.1000000013
-1170300.400000005,1997-09-30,5639056.799999981,2416140.2,74,3586440.600000005
576077.0999999987,1997-06-30,4534966.99999999,2114056.7,74,1537979.6000000015
10342.299999990966,1997-08-31,5263444.999999974,2278774.799999999,74,2268432.500000008
112672.69999999506,1997-07-31,6415289.899999966,2405906.2,74,2293233.500000005
204234.70000000088,1997-03-31,3861165.500000003,1896625.7,74,1692390.999999999
90640.70000000112,1997-04-30,3397660.400000007,1618351.6000000006,74,1527710.8999999994
230073.60000000126,1997-02-28,2843450.300000014,1386791.4000000004,74,1156717.799999999
-83863.70000000228,1997-01-31,2696741.700000008,1420666.6999999995,74,1504530.4000000018
130843.79999999935,1996-12-31,3068597.600000008,1747198.1000000003,74,1616354.300000001
79277.79999999213,1996-11-30,3446923.9000000064,1548186.4000000006,74,1468908.6000000085
332615.6999999939,1996-10-31,4914098.599999996,2351622.3,74,2019006.600000006
179682.5000000007,1996-08-31,2941211.900000009,1545597.4,74,1365914.8999999992
-92510.29999999865,1996-09-30,2478354.600000009,1381358.3000000005,74,1473868.5999999992
315459.6,1996-06-30,2014263.800000014,1341032.2,74,1025572.6
-34023.60000000149,1996-07-31,2964255.400000009,1619789.0,74,1653812.6000000015
90410.50000000058,1996-05-31,1855471.600000008,721157.2,74,630746.6999999994
2794.0000000006985,1995-11-30,2062031.0000000105,1103403.7,74,1100609.6999999993
118186.80000000063,1996-04-30,2065909.5000000112,960259.0000000002,74,842072.1999999996
265914.0000000015,1995-12-31,2378995.0000000126,1272446.3000000005,74,1006532.299999999
57672.60000000056,1996-03-31,2075890.000000015,915854.8,74,858182.1999999995
66159.20000000112,1996-02-29,2049054.300000014,1153198.9000000004,74,1087039.6999999993
-5195.099999999278,1996-01-31,1181868.9000000006,781143.6000000001,74,786338.6999999994
117452.60000000021,1995-09-30,1666806.000000001,744406.8999999998,74,626954.2999999996
115548.60000000044,1995-10-31,1751173.800000006,930488.2,74,814939.5999999995
-52787.59999999963,1995-08-31,1577742.1000000034,709793.0,74,762580.5999999996
244278.80000000063,1995-07-31,1806385.000000005,863861.8,74,619582.9999999994
2240.7000000003027,1995-06-30,1282857.700000002,857830.0999999999,74,855589.3999999996
196443.70000000042,1995-04-30,1592924.7000000034,783074.0000000001,74,586630.2999999997
37443.600000000675,1995-05-31,1570965.8000000056,805101.9000000001,74,767658.2999999995
-20911.79999999923,1995-03-31,2061328.6000000136,819076.1000000002,74,839987.8999999994
25923.700000000303,1995-02-28,1101906.5000000051,499372.7,74,473448.9999999997
11886.900000000489,1994-10-31,1329296.5000000035,600339.7000000002,74,588452.7999999997
104823.90000000084,1994-12-31,1416113.3000000068,984297.9000000004,74,879473.9999999995
-186917.0999999994,1995-01-31,1223463.4000000015,702170.0,74,889087.0999999994
-9139.799999999697,1994-08-31,1155356.200000003,547959.6,74,557099.3999999997
-62509.599999999395,1994-11-30,1231537.900000004,742803.6000000001,74,805313.1999999995
-100793.7999999997,1994-09-30,1484792.0000000035,619256.9999999999,74,720050.7999999996
10083.900000000023,1998-12-31,2390820.500000015,1045563.3,77,1035479.4
-57579.699999999604,1994-07-31,1495922.9000000027,600810.9,74,658390.5999999996
181644.00000000012,1998-11-30,1764198.900000009,769024.7999999998,77,587380.7999999997
-153815.0999999995,1994-06-30,1138475.7000000014,824275.3,74,978090.3999999996
61939.50000000035,1998-10-31,1718553.6000000057,529190.2,77,467250.6999999996
-21775.499999999767,1998-08-31,1688268.300000004,571372.6,77,593148.0999999997
-13525.699999999837,1994-05-31,1090257.4000000004,618904.6,74,632430.2999999998
-24746.40000000008,1994-02-28,820855.6999999996,390287.2,74,415033.6000000001
51949.200000000244,1994-03-31,1091208.9000000022,509149.0,74,457199.79999999976
129867.20000000019,1994-04-30,1052339.2000000004,681480.4,74,551613.1999999998
85746.40000000037,1998-09-30,1581568.000000001,954458.7,77,868712.2999999996
-181223.1999999995,1994-01-31,1093723.100000001,706933.5000000001,74,888156.6999999996
-2276.0,1993-11-30,1028456.200000001,534269.5999999999,74,536545.5999999999
177009.50000000035,1998-07-31,1669520.3000000068,731452.8,77,554443.2999999997
34624.700000000244,1993-12-31,1021585.3000000004,482181.2000000001,74,447556.4999999999
-150575.99999999988,1998-06-30,1288705.600000001,411565.4,77,562141.3999999999
-44362.59999999963,1998-04-30,1404921.4000000043,551695.6,77,596058.1999999996
27211.90000000084,1998-05-31,1463399.5000000072,964725.7000000004,77,937513.7999999996
155067.40000000014,1993-10-31,989647.8000000002,648755.1,74,493687.69999999984
96495.8000000004,1998-03-31,1585429.2000000032,661640.0,77,565144.1999999996
88657.3000000004,1998-02-28,1464245.500000004,682341.3,77,593683.9999999997
7769.5,1993-09-30,872357.9000000001,445980.1,74,438210.6
-110396.6999999996,1998-01-31,1134265.600000003,671251.7999999999,77,781648.4999999995
95906.09999999998,1993-08-31,818138.0,505722.3,74,409816.2
50201.20000000007,1997-12-31,1473506.7000000025,731709.9999999998,77,681508.7999999997
67313.50000000035,1997-10-31,1479926.900000003,631167.6,77,563854.0999999996
92272.49999999991,1993-06-30,691527.9999999997,304338.5,74,212066.0000000001
123431.70000000007,1993-07-31,790551.4000000001,533713.7,74,410281.9999999999
-55201.499999999534,1997-11-30,1448573.4000000013,579528.1000000002,77,634729.5999999997
-158431.69999999972,1997-09-30,1346173.6000000024,556126.6,77,714558.2999999997
94390.60000000056,1997-07-31,1453027.0000000035,863187.6,77,768796.9999999994
45619.899999999965,1993-05-31,503292.79999999993,251637.9,74,206018.00000000003
-32598.600000000093,1993-04-30,1092559.7,565950.2,74,598548.8
159355.09999999992,1997-08-31,13.8000000002,361841.7,77,202486.6000000001
7717.699999999997,1993-02-28,90495.8,69365.7,74,61648.0
88964.80000000016,1996-11-30,1189913.9000000004,478673.00000000006,77,389708.1999999999
24442.0,1993-03-31,103982.0,39519.0,74,15077.0
146378.00000000023,1997-04-30,1098043.1000000008,711175.5,77,564797.4999999998
-68046.79999999958,1997-06-30,1071349.9000000008,672587.5,77,740634.2999999996
9948.7,1993-01-31,12451.7,10041.7,74,93.0
106331.6000000001,1997-05-31,1202805.9000000008,598592.0,77,492260.3999999999
229066.39999999967,1998-12-31,1810375.4000000083,1043812.5999999996,73,814746.2
-12583.999999999884,1997-03-31,1177312.5000000012,579010.1,77,591594.0999999999
44358.300000000745,1998-11-30,2062288.300000012,799957.5000000001,73,755599.1999999994
174725.4000000002,1997-02-28,1175929.7000000002,675605.0000000001,77,500879.5999999999
63822.10000000021,1996-12-31,1175512.300000002,426445.5000000001,77,362623.3999999999
33469.100000000326,1998-10-31,1952434.200000009,1170347.7,73,1136878.5999999996
-251884.49999999942,1997-01-31,1076887.700000003,526956.1000000001,77,778840.5999999995
60545.10000000056,1998-08-31,2038478.900000008,913283.1,73,852737.9999999994
30358.50000000035,1998-09-30,1904909.8000000136,779590.8999999999,73,749232.3999999996
-71579.29999999993,1996-10-31,996661.100000001,571196.0999999999,77,642775.3999999998
82160.10000000021,1996-08-31,1095071.5999999996,560233.4,77,478073.2999999998
235130.6000000008,1998-07-31,2060637.700000008,1059405.2000000002,73,824274.5999999994
148901.80000000005,1996-09-30,1038597.4000000006,568713.7,77,419811.8999999999
97043.5,1996-07-31,790712.5000000001,466217.5,77,369174.0
-173560.9999999993,1996-06-30,1102962.2000000025,654342.8000000002,77,827903.7999999995
15278.999999999942,1996-04-30,769600.5999999996,300762.4,77,285483.4000000001
25604.70000000007,1996-05-31,995773.2,519527.4999999999,77,493922.7999999998
124140.30000000005,1996-02-29,738235.1999999994,536981.8,77,412841.5
88893.49999999988,1996-03-31,905935.7999999996,354444.1,77,265550.6000000001
-64551.59999999992,1996-01-31,607168.3999999997,306201.8,77,370753.3999999999
-8377.0,1995-12-31,642588.7999999997,325408.0,77,333785.0
-21836.100000000093,1995-10-31,466303.8999999997,206546.9,77,228383.0000000001
127724.19999999995,1995-11-30,795352.2999999998,337211.4,77,209487.20000000007
51249.50000000006,1995-09-30,638451.5999999996,382197.7,77,330948.19999999995
-42111.00000000003,1995-06-30,454226.4999999998,254618.6,77,296729.60000000003
35035.49999999994,1995-08-31,626184.7999999993,327831.7,77,292796.20000000007
101087.29999999981,1995-07-31,798047.1999999995,351201.8999999999,77,250114.6000000001
-30461.20000000007,1995-05-31,587515.6999999997,250254.5,77,280715.70000000007
-45341.999999998836,1998-06-30,1818951.700000003,1122567.0000000005,73,1167908.9999999993
-23262.499999999418,1998-05-31,1913749.500000006,834604.2,73,857866.6999999994
212210.10000000056,1998-04-30,1967088.2000000083,857272.7999999999,73,645062.6999999994
86698.7000000003,1998-01-31,1488058.9000000013,751526.9,73,664828.1999999997
154468.50000000047,1998-02-28,1799241.800000008,868002.3999999999,73,713533.8999999994
2500.9000000006054,1998-03-31,1970415.7000000053,941986.6,73,939485.6999999994
33298.10000000009,1997-03-31,1457524.000000001,602870.6999999998,73,569572.5999999997
-104358.89999999932,1997-11-30,1667231.4000000034,683183.5999999997,73,787542.4999999991
-4973.799999999581,1997-12-31,1712990.8000000075,877814.8,73,882788.5999999996
20208.700000001,1997-10-31,1996809.800000009,811683.5000000003,73,791474.7999999993
75115.40000000014,1997-05-31,1751632.3000000063,689702.7999999998,73,614587.3999999997
89735.3999999999,1997-09-30,1520281.700000003,639834.4999999998,73,550099.0999999999
173559.90000000084,1995-07-31,1905157.700000004,808004.8000000004,70,634444.8999999996
147239.60000000033,1995-06-30,1871160.000000005,897231.2999999999,70,749991.6999999996
103594.90000000049,1995-08-31,1894694.5000000093,919377.4,70,815782.4999999995
-7550.699999999488,1997-08-31,1529063.1000000043,765736.2,73,773286.8999999994
96992.70000000042,1997-07-31,1537153.4000000013,985727.4,73,888734.6999999996
-214436.39999999932,1997-06-30,1417284.8000000054,879282.6000000002,73,1093718.9999999995
117849.70000000054,1997-04-30,1648191.1000000047,650545.3000000002,73,532695.5999999996
53933.80000000063,1995-05-31,1632032.9000000088,785821.4,70,731887.5999999994
24687.000000000233,1996-09-30,1260869.1000000036,820771.1999999998,73,796084.1999999996
125409.29999999999,1997-02-28,1724324.8000000017,552658.0,73,427248.7
164250.20000000042,1996-12-31,1681423.3000000033,732520.1,73,568269.8999999996
-109650.39999999967,1997-01-31,1395453.7000000025,787989.7999999999,73,897640.1999999996
56300.60000000021,1995-04-30,2002095.800000009,644054.4999999998,70,587753.8999999996
-72920.19999999984,1996-11-30,1436544.900000001,596118.5999999999,73,669038.7999999997
-60308.19999999995,1996-04-30,869490.9999999995,305788.50000000006,73,366096.7
-48235.0,1996-08-31,1224991.6999999995,346879.2,73,395114.2
88993.20000000036,1996-10-31,1397635.6000000013,564239.2000000002,73,475245.9999999998
222114.50000000047,1995-01-31,1547633.1000000024,880361.7999999999,70,658247.2999999995
76609.80000000005,1994-12-31,1484573.900000002,504557.6,70,427947.79999999993
58805.90000000084,1995-03-31,2317768.600000011,997777.8,70,938971.8999999992
199092.10000000044,1994-09-30,1572609.900000007,827132.0,70,628039.8999999996
-27516.599999999977,1995-12-31,824814.7999999998,458721.0,73,486237.6
-56015.49999999942,1994-08-31,1363970.5000000044,585950.4000000001,70,641965.8999999996
157289.0000000007,1995-02-28,2065294.0000000123,1013339.8,70,856050.7999999993
23591.10000000021,1996-07-31,1156427.7999999996,622391.0000000001,73,598799.8999999999
-150587.59999999963,1996-06-30,1032696.100000003,762361.6,73,912949.1999999996
95489.99999999994,1996-05-31,736838.799999999,252823.4,73,157333.40000000005
241280.4000000006,1994-11-30,1792576.400000007,988354.6,70,747074.1999999994
-24820.100000000035,1996-03-31,1090775.999999999,414052.50000000006,73,438872.6000000001
165077.00000000047,1994-10-31,1592987.100000003,892037.7000000001,70,726960.6999999996
148760.50000000023,1996-02-29,903326.1999999996,570740.3000000002,73,421979.79999999993
-201329.69999999984,1996-01-31,797861.9000000001,446512.29999999993,73,647841.9999999998
100782.79999999987,1995-10-31,1002551.5000000012,492230.1,73,391447.3000000001
118152.20000000004,1995-11-30,630916.3999999994,273950.20000000007,73,155798.00000000003
-134044.6999999996,1995-09-30,917554.1999999993,595983.8999999998,73,730028.5999999994
210542.30000000045,1995-06-30,958206.6000000014,633420.4000000001,73,422878.0999999997
47185.2000000003,1994-07-31,1492783.2000000025,700081.9999999999,70,652896.7999999996
-21273.100000000035,1995-08-31,812765.7999999993,406198.3,73,427471.4
-94082.99999999953,1994-06-30,1497770.1000000054,699374.8,70,793457.7999999996
81803.90000000002,1995-07-31,873249.4999999991,469608.4,73,387804.5
-26585.70000000004,1994-05-31,555278.5999999994,233951.3,70,260537.00000000003
270636.0000000006,1994-04-30,1569125.7000000067,999512.8,70,728876.7999999995
-50660.5,1995-03-31,801094.9,244143.5,73,294804.0
95154.29999999993,1995-05-31,721666.9999999991,380798.4,73,285644.1000000001
-32562.800000000047,1995-04-30,622129.2999999996,212449.0,73,245011.80000000005
220064.30000000022,1994-03-31,1259418.7000000014,697145.1,70,477080.79999999976
-4381.299999999988,1994-02-28,634489.1999999997,460712.7,70,465094.0
144986.69999999995,1993-12-31,1127716.2999999996,713774.9999999998,70,568788.2999999998
-17707.600000000093,1994-12-31,756433.4999999997,339102.6,73,356810.20000000007
-240774.99999999924,1994-01-31,1069163.600000003,523206.8000000002,70,763981.7999999995
-129982.89999999979,1995-01-31,700940.4999999998,461964.1,73,591946.9999999998
7335.5,1995-02-28,582616.2999999996,381777.4,73,374441.9
-74092.59999999974,1993-11-30,939800.7000000004,683102.9999999999,70,757195.5999999996
43519.899999999936,1994-10-31,702074.7999999991,293395.9,73,249876.0000000001
