time,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
20516,-9.11,-0.52,-0.85,0.06,0.65,1.12,63.76,-12.09,17.59,-59.15,-53.24
20517,-9.11,-0.52,-0.85,0.06,0.65,1.12,63.76,-12.09,17.59,-59.32,-54.11
20518,-10.39,-0.53,-4.28,-0.02,0.5,1.1,63.76,-12.09,17.59,-59.56,-56.24
20519,-10.39,-0.53,-4.28,-0.02,0.5,1.1,63.76,-12.09,17.59,-59.64,-57.14
20520,-10.09,-0.99,-5.92,-0.12,0.56,1.04,63.76,-12.09,17.59,-59.61,-58.06
20521,-10.09,-0.99,-5.92,-0.12,0.56,1.04,63.76,-12.09,17.59,-59.58,-59.09
20522,-10.13,0.75,-4.23,-0.17,0.86,0.94,63.76,-12.09,17.59,-59.53,-59.99
20523,-10.13,0.75,-4.23,-0.17,0.86,0.94,63.76,-12.09,17.59,-59.46,-61.15
20524,-11.61,0.71,-1.97,-0.17,0.84,0.85,63.76,-12.09,17.59,-59.35,-63.27
20525,-11.61,0.71,-1.97,-0.17,0.84,0.85,63.76,-12.09,17.59,-59.34,-64.17
20526,-11.83,3.52,0.4,0.13,0.33,0.82,57.45,-16.57,22.62,-59.63,-64.7
20527,-11.83,3.52,0.4,0.13,0.33,0.82,57.45,-16.57,22.62,-59.91,-65.15
20528,-10.36,3.31,-3.93,0.14,-0.27,0.84,57.45,-16.57,22.62,-60.24,-65.62
20529,-10.36,3.31,-3.93,0.14,-0.27,0.84,57.45,-16.57,22.62,-60.53,-66.04
20530,-8.6,3.28,-2.78,0.33,-0.45,0.85,57.45,-16.57,22.62,-61.4,-67.0
20531,-8.6,3.28,-2.78,0.33,-0.45,0.85,57.45,-16.57,22.62,-61.78,-67.41
20532,-8.52,3.01,-0.6,0.53,-0.57,0.85,57.45,-16.57,22.62,-62.31,-67.61
20533,-8.52,3.01,-0.6,0.53,-0.57,0.85,57.45,-16.57,22.62,-62.79,-67.79
20534,-9.76,2.04,-5.21,0.61,-0.87,0.77,57.45,-16.57,22.62,-63.07,-67.8
20535,-9.76,2.04,-5.21,0.61,-0.87,0.77,57.45,-16.57,22.62,-63.35,-67.82
20536,-9.19,0.73,-11.42,0.39,-0.67,0.67,57.45,-16.57,22.62,-63.88,-68.27
20537,-9.19,0.73,-11.42,0.39,-0.67,0.67,57.45,-16.57,22.62,-65.85,-69.47
20538,-8.85,1.49,-10.03,-0.09,0.31,0.48,52.94,-21.77,20.37,-65.57,-70.24
20539,-8.85,1.49,-10.03,-0.09,0.31,0.48,52.94,-21.77,20.37,-65.29,-70.98
20540,-9.55,2.64,-3.1,-0.68,1.28,0.23,52.94,-21.77,20.37,-65.01,-71.91
20541,-9.55,2.64,-3.1,-0.68,1.28,0.23,52.94,-21.77,20.37,-64.72,-72.82
20542,-10.73,3.38,0.4,-0.55,1.31,0.1,52.94,-21.77,20.37,-64.48,-73.61
20543,-9.01,2.74,-4.42,0.26,-0.16,0.23,52.94,-21.77,20.37,-64.58,-73.76
20544,-9.01,2.74,-4.42,0.26,-0.16,0.23,52.94,-21.77,20.37,-64.62,-73.82
20545,-9.94,1.92,-3.83,0.27,-0.17,0.19,51.86,-22.85,23.49,-64.67,-73.68
20546,-9.94,1.92,-3.83,0.27,-0.17,0.19,51.86,-22.85,23.49,-64.73,-73.54
20547,-11.14,1.07,-6.93,0.22,-0.19,0.1,51.86,-22.85,23.49,-64.67,-73.32
20548,-11.14,1.07,-6.93,0.22,-0.19,0.1,51.86,-22.85,23.49,-64.62,-73.09
20549,-10.08,1.58,-8.01,0.07,0.07,0.04,51.86,-22.85,23.49,-64.39,-73.15
20550,-10.08,1.58,-8.01,0.07,0.07,0.04,51.86,-22.85,23.49,-64.2,-73.16
20551,-9.3,2.77,-3.9,-0.04,0.52,-0.01,51.86,-22.85,23.49,-63.97,-73.42
20552,-9.3,2.77,-3.9,-0.04,0.52,-0.01,51.86,-22.85,23.49,-63.8,-73.62
20553,-10.1,3.5,-3.22,0.01,0.37,0.02,51.86,-22.85,23.49,-63.72,-73.79
20554,-10.1,3.5,-3.22,0.01,0.37,0.02,51.86,-22.85,23.49,-63.66,-73.95
20555,-10.56,2.59,-5.51,-0.12,0.18,0.06,51.86,-22.85,23.49,-63.55,-74.24
20556,-10.56,2.59,-5.51,-0.12,0.18,0.06,51.86,-22.85,23.49,-63.48,-74.37
20557,-9.69,2.2,-8.38,-0.22,0.28,0.1,48.25,-22.85,22.79,-63.28,-74.63
20558,-9.69,2.2,-8.38,-0.22,0.28,0.1,48.25,-22.85,22.79,-63.07,-74.95
20559,-9.16,2.7,-4.99,-0.28,0.68,0.11,48.25,-22.85,22.79,-62.84,-75.39
20560,-9.16,2.7,-4.99,-0.28,0.68,0.11,48.25,-22.85,22.79,-62.57,-75.93
20561,-9.86,2.9,-2.19,-0.28,0.71,0.12,48.25,-22.85,22.79,-62.25,-76.77
20562,-9.86,2.9,-2.19,-0.28,0.71,0.12,48.25,-22.85,22.79,-62.16,-77.13
20563,-10.58,2.9,-3.1,-0.1,0.3,0.14,48.25,-22.85,22.79,-62.16,-77.29
20564,-10.58,2.9,-3.1,-0.1,0.3,0.14,48.25,-22.85,22.79,-62.18,-77.42
20565,-10.49,2.86,-4.15,0.19,-0.11,0.19,48.25,-22.85,22.79,-62.26,-77.39
20566,-10.49,2.86,-4.15,0.19,-0.11,0.19,48.25,-22.85,22.79,-62.34,-77.36
20567,-9.88,2.29,-4.13,0.35,-0.34,0.2,48.25,-22.85,22.79,-62.58,-77.06
20568,-9.88,2.29,-4.13,0.35,-0.34,0.2,48.25,-22.85,22.79,-62.71,-76.86
