Date,Value
1982-03-31,320.0
1982-04-01,327.0
1982-04-02,327.75
1982-04-05,337.5
1982-04-06,345.5
1982-04-07,354.0
1982-04-08,351.5
1982-04-09,351.5
1982-04-12,351.5
1982-04-13,353.5
1982-04-14,366.75
1982-04-15,363.25
1982-04-16,362.75
1982-04-19,357.0
1982-04-20,343.0
1982-04-21,346.75
1982-04-22,345.0
1982-04-23,352.25
1982-04-26,357.0
1982-04-27,351.75
1982-04-28,354.5
1982-04-29,348.75
1982-04-30,361.25
1982-05-03,361.25
1982-05-04,341.75
1982-05-05,338.4
1982-05-06,334.5
1982-05-07,334.75
1982-05-10,329.0
1982-05-11,332.25
1982-05-12,331.5
1982-05-13,331.0
1982-05-14,333.25
1982-05-17,338.5
1982-05-18,338.0
1982-05-19,342.0
1982-05-20,342.5
1982-05-21,338.5
1982-05-24,329.0
1982-05-25,327.9
1982-05-26,330.25
1982-05-27,324.25
1982-05-28,325.25
1982-05-31,325.25
1982-06-01,318.75
1982-06-02,318.5
1982-06-03,320.35
1982-06-04,318.75
1982-06-07,325.25
1982-06-08,328.75
1982-06-09,326.0
1982-06-10,326.75
1982-06-11,325.25
1982-06-14,320.75
1982-06-15,315.0
1982-06-16,317.0
1982-06-17,309.0
1982-06-18,308.75
1982-06-21,296.75
1982-06-22,304.0
1982-06-23,304.0
1982-06-24,310.25
1982-06-25,305.5
1982-06-28,303.75
1982-06-29,309.0
1982-06-30,317.5
1982-07-01,310.25
1982-07-02,312.75
1982-07-05,315.25
1982-07-06,311.0
1982-07-07,306.75
1982-07-08,313.5
1982-07-09,328.5
1982-07-12,343.0
1982-07-13,352.5
1982-07-14,352.75
1982-07-15,350.25
1982-07-16,347.0
1982-07-19,347.5
1982-07-20,347.75
1982-07-21,366.5
1982-07-22,353.0
1982-07-23,363.25
1982-07-26,352.25
1982-07-27,351.25
1982-07-28,347.0
1982-07-29,342.5
1982-07-30,342.9
1982-08-02,351.35
1982-08-03,349.25
1982-08-04,346.25
1982-08-05,346.5
1982-08-06,344.75
1982-08-09,336.0
1982-08-10,338.25
1982-08-11,333.5
1982-08-12,334.75
1982-08-13,338.0
1982-08-16,341.75
1982-08-17,337.75
1982-08-18,357.75
1982-08-19,356.65
1982-08-20,386.5
1982-08-23,394.5
1982-08-24,407.75
1982-08-25,401.0
1982-08-26,417.0
1982-08-27,418.0
1982-08-30,418.0
1982-08-31,411.5
1982-09-01,405.25
1982-09-02,409.75
1982-09-03,455.0
1982-09-06,474.0
1982-09-07,481.0
1982-09-08,458.0
1982-09-09,466.0
1982-09-10,453.0
1982-09-13,439.0
1982-09-14,454.25
1982-09-15,443.25
1982-09-16,448.5
1982-09-17,441.5
1982-09-20,424.25
1982-09-21,426.5
1982-09-22,443.75
1982-09-23,435.85
1982-09-24,431.0
1982-09-27,413.75
1982-09-28,410.5
1982-09-29,409.75
1982-09-30,397.0
1982-10-01,402.0
1982-10-04,387.5
1982-10-05,390.25
1982-10-06,404.0
1982-10-07,418.5
1982-10-08,433.0
1982-10-11,430.0
1982-10-12,441.25
1982-10-13,428.75
1982-10-14,448.0
1982-10-15,432.5
1982-10-18,428.25
1982-10-19,441.5
1982-10-20,422.0
1982-10-21,432.5
1982-10-22,428.0
1982-10-25,418.6
1982-10-26,419.25
1982-10-27,417.75
1982-10-28,418.25
1982-10-29,423.25
1982-11-01,427.25
1982-11-02,431.0
1982-11-03,427.5
1982-11-04,424.75
1982-11-05,417.5
1982-11-08,407.25
1982-11-09,409.25
1982-11-10,411.0
1982-11-11,401.25
1982-11-12,398.0
1982-11-15,403.25
1982-11-16,407.5
1982-11-17,412.5
1982-11-18,408.5
1982-11-19,417.6
1982-11-22,410.5
1982-11-23,406.0
1982-11-24,409.25
1982-11-25,410.5
1982-11-26,417.75
1982-11-29,434.0
1982-11-30,436.0
1982-12-01,440.25
1982-12-02,446.25
1982-12-03,441.25
1982-12-06,445.25
1982-12-07,454.5
1982-12-08,445.0
1982-12-09,437.5
1982-12-10,435.75
