Date,Value
1986-10-30,406.5
1986-10-31,401.0
1986-11-03,406.2
1986-11-04,408.0
1986-11-05,405.25
1986-11-06,408.55
1986-11-07,408.2
1986-11-10,410.75
1986-11-11,406.0
1986-11-12,407.0
1986-11-13,407.5
1986-11-14,408.25
1986-11-17,392.5
1986-11-18,391.0
1986-11-19,393.4
1986-11-20,389.35
1986-11-21,388.2
1986-11-24,380.5
1986-11-25,383.75
1986-11-26,383.6
1986-11-27,383.5
1986-11-28,389.5
1986-12-01,395.55
1986-12-02,389.5
1986-12-03,389.75
1986-12-04,389.25
1986-12-05,388.5
1986-12-08,389.6
1986-12-09,386.8
1986-12-10,391.5
1986-12-11,388.4
1986-12-12,391.5
1986-12-15,394.3
1986-12-16,393.1
1986-12-17,392.0
1986-12-18,390.75
1986-12-19,394.8
1986-12-22,394.15
1986-12-23,389.2
1986-12-24,389.2
1986-12-25,389.2
1986-12-26,389.2
1986-12-29,390.1
1986-12-30,388.75
1986-12-31,388.75
1987-01-01,388.75
1987-01-02,403.5
1987-01-05,398.95
1987-01-06,401.7
1987-01-07,400.4
1987-01-08,402.65
1987-01-09,402.0
1987-01-12,411.1
1987-01-13,409.0
1987-01-14,415.1
1987-01-15,416.25
1987-01-16,415.7
1987-01-19,422.25
1987-01-20,415.75
1987-01-21,407.2
1987-01-22,410.45
1987-01-23,400.0
1987-01-26,406.0
1987-01-27,411.5
1987-01-28,413.75
1987-01-29,409.7
1987-01-30,400.5
1987-02-02,406.75
1987-02-03,404.0
1987-02-04,402.8
1987-02-05,398.9
1987-02-06,402.6
1987-02-09,405.9
1987-02-10,402.85
1987-02-11,403.0
1987-02-12,402.3
1987-02-13,397.35
1987-02-16,397.25
1987-02-17,397.25
1987-02-18,390.0
1987-02-19,393.35
1987-02-20,399.75
1987-02-23,403.2
1987-02-24,399.3
1987-02-25,405.8
1987-02-26,404.1
1987-02-27,405.85
1987-03-02,404.25
1987-03-03,403.8
1987-03-04,406.55
1987-03-05,410.75
1987-03-06,406.3
1987-03-09,405.0
1987-03-10,405.6
1987-03-11,407.2
1987-03-12,409.9
1987-03-13,408.5
1987-03-16,405.3
1987-03-17,406.35
1987-03-18,404.35
1987-03-19,404.45
1987-03-20,404.45
1987-03-23,408.3
1987-03-24,409.0
1987-03-25,413.7
1987-03-26,411.0
1987-03-27,416.35
1987-03-30,424.0
1987-03-31,421.0
1987-04-01,418.75
1987-04-02,418.7
1987-04-03,418.7
1987-04-06,421.45
1987-04-07,418.5
1987-04-08,420.5
1987-04-09,421.0
1987-04-10,431.6
1987-04-13,435.9
1987-04-14,442.4
1987-04-15,444.1
1987-04-16,437.75
1987-04-17,437.75
1987-04-20,437.75
1987-04-21,449.5
1987-04-22,445.5
1987-04-23,450.5
1987-04-24,462.2
1987-04-27,474.75
1987-04-28,453.0
1987-04-29,449.0
1987-04-30,453.25
1987-05-01,456.75
1987-05-04,456.75
1987-05-05,459.25
1987-05-06,456.25
1987-05-07,456.25
1987-05-08,453.0
1987-05-11,453.0
1987-05-12,460.7
1987-05-13,460.5
1987-05-14,461.05
1987-05-15,469.9
1987-05-18,473.25
1987-05-19,471.1
1987-05-20,475.25
1987-05-21,469.1
1987-05-22,466.5
1987-05-25,466.5
1987-05-26,449.0
1987-05-27,449.5
1987-05-28,453.1
1987-05-29,451.0
1987-06-01,442.9
1987-06-02,455.0
1987-06-03,453.0
1987-06-04,452.75
1987-06-05,453.5
1987-06-08,456.55
1987-06-09,452.65
1987-06-10,455.65
1987-06-11,457.0
1987-06-12,455.45
1987-06-15,449.75
1987-06-16,452.75
1987-06-17,451.25
1987-06-18,452.2
1987-06-19,449.0
1987-06-22,438.0
1987-06-23,440.2
1987-06-24,441.75
1987-06-25,440.5
1987-06-26,444.1
1987-06-29,449.75
1987-06-30,447.3
1987-07-01,445.75
1987-07-02,446.25
1987-07-03,444.1
1987-07-06,443.35
1987-07-07,444.5
1987-07-08,446.4
