Date,Value
1996-12-04,370.9
1996-12-05,369.0
1996-12-06,370.25
1996-12-09,369.0
1996-12-10,368.25
1996-12-11,368.25
1996-12-12,368.6
1996-12-13,369.0
1996-12-16,368.25
1996-12-17,368.2
1996-12-18,368.7
1996-12-19,369.0
1996-12-20,369.0
1996-12-23,368.75
1996-12-24,368.75
1996-12-25,368.75
1996-12-26,368.75
1996-12-27,369.4
1996-12-30,369.25
1996-12-31,369.25
1997-01-01,369.25
1997-01-02,366.55
1997-01-03,364.0
1997-01-06,358.5
1997-01-07,359.0
1997-01-08,356.6
1997-01-09,356.5
1997-01-10,358.25
1997-01-13,359.6
1997-01-14,357.4
1997-01-15,354.45
1997-01-16,353.05
1997-01-17,355.75
1997-01-20,353.1
1997-01-21,354.7
1997-01-22,351.2
1997-01-23,348.0
1997-01-24,352.5
1997-01-27,353.6
1997-01-28,353.7
1997-01-29,351.1
1997-01-30,349.25
1997-01-31,345.5
1997-02-03,344.3
1997-02-04,345.7
1997-02-05,343.4
1997-02-06,342.8
1997-02-07,339.75
1997-02-10,340.4
1997-02-11,339.4
1997-02-12,337.7
1997-02-13,342.65
1997-02-14,342.4
1997-02-17,344.1
1997-02-18,345.0
1997-02-19,346.25
1997-02-20,345.0
1997-02-21,353.3
1997-02-24,353.05
1997-02-25,353.1
1997-02-26,354.75
1997-02-27,360.0
1997-02-28,358.6
1997-03-03,362.15
1997-03-04,359.4
1997-03-05,354.5
1997-03-06,353.1
1997-03-07,350.3
1997-03-10,350.25
1997-03-11,351.95
1997-03-12,351.4
1997-03-13,352.9
1997-03-14,352.8
1997-03-17,351.4
1997-03-18,346.3
1997-03-19,349.1
1997-03-20,352.0
1997-03-21,352.8
1997-03-24,350.2
1997-03-25,349.6
1997-03-26,346.05
1997-03-27,348.15
1997-03-28,348.15
1997-03-31,348.15
1997-04-01,350.0
1997-04-02,351.05
1997-04-03,348.75
1997-04-04,347.4
1997-04-07,349.0
1997-04-08,349.1
1997-04-09,347.8
1997-04-10,347.6
1997-04-11,347.95
1997-04-14,346.75
1997-04-15,343.0
1997-04-16,339.9
1997-04-17,340.4
1997-04-18,342.1
1997-04-21,342.25
1997-04-22,341.6
1997-04-23,341.0
1997-04-24,340.9
1997-04-25,342.25
1997-04-28,340.2
1997-04-29,339.25
1997-04-30,340.15
1997-05-01,339.25
1997-05-02,339.65
1997-05-05,339.65
1997-05-06,342.45
