Date,Value
1988-05-25,453.9
1988-05-26,453.25
1988-05-27,452.0
1988-05-30,452.0
1988-05-31,455.5
1988-06-01,456.75
1988-06-02,453.7
1988-06-03,464.7
1988-06-06,464.55
1988-06-07,464.4
1988-06-08,457.85
1988-06-09,455.45
1988-06-10,457.6
1988-06-13,449.0
1988-06-14,446.5
1988-06-15,452.0
