Date,Value
1986-07-10,346.8
1986-07-11,348.1
1986-07-14,345.75
1986-07-15,346.0
1986-07-16,347.6
1986-07-17,347.0
1986-07-18,347.9
1986-07-21,353.95
1986-07-22,353.5
1986-07-23,347.25
1986-07-24,348.65
1986-07-25,349.4
1986-07-28,353.6
1986-07-29,351.25
1986-07-30,351.65
1986-07-31,357.5
1986-08-01,361.0
1986-08-04,359.8
1986-08-05,358.5
1986-08-06,362.4
1986-08-07,361.8
1986-08-08,368.8
1986-08-11,388.0
1986-08-12,384.0
1986-08-13,388.0
1986-08-14,385.25
1986-08-15,385.1
1986-08-18,377.25
1986-08-19,374.4
1986-08-20,378.0
1986-08-21,380.75
1986-08-22,386.25
1986-08-25,386.25
1986-08-26,381.1
1986-08-27,380.1
1986-08-28,386.7
1986-08-29,384.7
1986-09-01,391.75
1986-09-02,393.25
1986-09-03,405.0
1986-09-04,405.5
1986-09-05,420.8
1986-09-08,418.6
1986-09-09,409.25
1986-09-10,418.5
1986-09-11,402.0
1986-09-12,419.5
1986-09-15,413.0
1986-09-16,417.25
1986-09-17,413.2
1986-09-18,417.85
1986-09-19,430.0
1986-09-22,435.5
1986-09-23,435.0
1986-09-24,431.5
1986-09-25,429.4
1986-09-26,433.0
1986-09-29,427.0
1986-09-30,423.2
1986-10-01,425.0
1986-10-02,431.3
1986-10-03,436.0
1986-10-06,436.9
1986-10-07,436.0
1986-10-08,438.1
1986-10-09,435.75
1986-10-10,430.75
1986-10-13,432.6
1986-10-14,428.8
1986-10-15,422.0
1986-10-16,425.5
1986-10-17,419.25
1986-10-20,425.0
1986-10-21,425.1
1986-10-22,425.0
1986-10-23,423.4
1986-10-24,410.5
1986-10-27,409.75
1986-10-28,410.7
1986-10-29,405.8
1986-10-30,406.5
1986-10-31,401.0
1986-11-03,406.2
1986-11-04,408.0
1986-11-05,405.25
1986-11-06,408.55
1986-11-07,408.2
1986-11-10,410.75
1986-11-11,406.0
1986-11-12,407.0
1986-11-13,407.5
1986-11-14,408.25
1986-11-17,392.5
1986-11-18,391.0
1986-11-19,393.4
1986-11-20,389.35
1986-11-21,388.2
1986-11-24,380.5
1986-11-25,383.75
1986-11-26,383.6
1986-11-27,383.5
1986-11-28,389.5
1986-12-01,395.55
1986-12-02,389.5
1986-12-03,389.75
1986-12-04,389.25
1986-12-05,388.5
1986-12-08,389.6
1986-12-09,386.8
1986-12-10,391.5
1986-12-11,388.4
1986-12-12,391.5
1986-12-15,394.3
1986-12-16,393.1
1986-12-17,392.0
1986-12-18,390.75
1986-12-19,394.8
1986-12-22,394.15
1986-12-23,389.2
1986-12-24,389.2
