Date,Value
2002-06-06,324.1
2002-06-07,326.4
2002-06-10,322.5
2002-06-11,316.8
2002-06-12,319.75
2002-06-13,318.75
2002-06-14,322.1
2002-06-17,317.8
2002-06-18,318.35
2002-06-19,320.65
2002-06-20,322.35
2002-06-21,322.7
2002-06-24,326.4
2002-06-25,321.7
2002-06-26,321.55
2002-06-27,318.8
2002-06-28,318.5
2002-07-01,312.1
2002-07-02,314.45
2002-07-03,310.85
2002-07-04,310.6
2002-07-05,311.3
2002-07-08,311.7
2002-07-09,313.8
2002-07-10,314.8
2002-07-11,314.15
2002-07-12,316.7
2002-07-15,319.0
2002-07-16,318.25
2002-07-17,316.15
2002-07-18,317.65
2002-07-19,322.9
2002-07-22,322.9
2002-07-23,319.7
2002-07-24,311.25
2002-07-25,309.45
2002-07-26,304.95
2002-07-29,303.0
2002-07-30,305.4
2002-07-31,304.65
2002-08-01,302.25
2002-08-02,305.05
2002-08-05,309.5
2002-08-06,305.75
2002-08-07,312.2
2002-08-08,312.15
2002-08-09,312.95
2002-08-12,316.7
2002-08-13,313.8
2002-08-14,315.65
2002-08-15,312.65
2002-08-16,314.2
2002-08-19,310.1
2002-08-20,308.0
2002-08-21,306.55
2002-08-22,305.4
2002-08-23,305.95
2002-08-26,305.95
2002-08-27,310.5
2002-08-28,311.1
2002-08-29,312.1
2002-08-30,312.8
2002-09-02,312.0
2002-09-03,313.5
2002-09-04,313.0
2002-09-05,317.55
2002-09-06,319.25
2002-09-09,322.5
2002-09-10,319.1
2002-09-11,315.5
2002-09-12,318.85
2002-09-13,318.8
2002-09-16,315.35
2002-09-17,315.9
2002-09-18,318.7
2002-09-19,322.25
2002-09-20,322.3
2002-09-23,322.5
2002-09-24,326.3
2002-09-25,325.15
2002-09-26,319.6
2002-09-27,320.05
2002-09-30,323.7
2002-10-01,321.75
2002-10-02,322.2
2002-10-03,322.1
2002-10-04,320.3
2002-10-07,321.75
2002-10-08,319.0
2002-10-09,319.35
2002-10-10,318.95
2002-10-11,316.85
2002-10-14,317.75
2002-10-15,316.2
2002-10-16,314.05
2002-10-17,310.75
2002-10-18,312.75
2002-10-21,312.6
2002-10-22,312.55
2002-10-23,312.1
2002-10-24,311.75
2002-10-25,313.0
2002-10-28,314.45
2002-10-29,317.15
2002-10-30,316.55
2002-10-31,316.9
2002-11-01,319.85
2002-11-04,317.55
2002-11-05,318.5
2002-11-06,317.3
2002-11-07,319.25
2002-11-08,321.7
2002-11-11,320.7
2002-11-12,321.75
2002-11-13,324.0
2002-11-14,318.6
2002-11-15,319.1
2002-11-18,318.75
2002-11-19,319.7
2002-11-20,318.85
2002-11-21,317.65
2002-11-22,317.7
2002-11-25,317.45
2002-11-26,317.5
2002-11-27,317.85
2002-11-28,317.6
2002-11-29,319.05
2002-12-02,316.45
2002-12-03,319.7
2002-12-04,322.1
2002-12-05,322.45
2002-12-06,325.75
2002-12-09,325.1
2002-12-10,323.1
2002-12-11,324.25
2002-12-12,326.4
2002-12-13,332.2
2002-12-16,333.0
2002-12-17,339.0
2002-12-18,338.0
2002-12-19,345.0
2002-12-20,341.6
2002-12-23,343.95
2002-12-24,343.95
2002-12-25,343.95
2002-12-26,343.95
2002-12-27,349.3
2002-12-30,347.2
2002-12-31,347.2
2003-01-01,347.2
2003-01-02,343.8
2003-01-03,344.5
2003-01-06,351.75
2003-01-07,349.0
2003-01-08,349.75
2003-01-09,352.4
2003-01-10,353.0
2003-01-13,352.55
2003-01-14,353.1
2003-01-15,351.0
2003-01-16,352.3
2003-01-17,357.0
2003-01-20,355.85
2003-01-21,353.8
2003-01-22,358.5
2003-01-23,364.7
2003-01-24,366.0
2003-01-27,368.5
2003-01-28,368.4
2003-01-29,369.9
2003-01-30,367.6
2003-01-31,367.5
2003-02-03,369.5
2003-02-04,376.55
2003-02-05,382.1
2003-02-06,375.8
2003-02-07,373.25
2003-02-10,370.5
2003-02-11,364.0
2003-02-12,356.3
2003-02-13,352.8
2003-02-14,354.25
2003-02-17,347.0
