Date,Value
1998-06-08,291.7
1998-06-09,297.6
1998-06-10,293.0
1998-06-11,290.3
1998-06-12,288.15
1998-06-15,285.85
1998-06-16,287.0
1998-06-17,290.9
1998-06-18,292.45
1998-06-19,297.75
1998-06-22,295.15
1998-06-23,294.45
1998-06-24,293.85
1998-06-25,293.15
1998-06-26,293.65
1998-06-29,293.65
1998-06-30,296.3
1998-07-01,296.8
1998-07-02,294.05
1998-07-03,294.6
1998-07-06,293.25
1998-07-07,293.75
1998-07-08,292.0
1998-07-09,291.8
1998-07-10,290.6
1998-07-13,291.5
1998-07-14,293.35
1998-07-15,293.15
1998-07-16,294.95
1998-07-17,293.8
1998-07-20,294.85
1998-07-21,294.9
1998-07-22,293.95
1998-07-23,293.3
1998-07-24,294.6
1998-07-27,290.65
1998-07-28,290.6
1998-07-29,290.75
1998-07-30,290.0
1998-07-31,288.85
1998-08-03,286.15
1998-08-04,286.1
1998-08-05,287.9
1998-08-06,287.8
1998-08-07,285.7
1998-08-10,285.6
1998-08-11,284.8
1998-08-12,285.05
1998-08-13,283.4
1998-08-14,284.4
1998-08-17,284.15
1998-08-18,284.25
1998-08-19,285.5
1998-08-20,285.3
1998-08-21,283.5
1998-08-24,284.5
1998-08-25,283.05
1998-08-26,283.15
1998-08-27,278.5
1998-08-28,273.4
1998-08-31,273.4
1998-09-01,279.0
1998-09-02,280.15
1998-09-03,279.15
1998-09-04,285.0
1998-09-07,288.25
1998-09-08,285.4
1998-09-09,283.45
1998-09-10,290.5
1998-09-11,293.35
1998-09-14,290.2
1998-09-15,290.65
1998-09-16,288.25
1998-09-17,290.5
1998-09-18,290.1
1998-09-21,292.95
1998-09-22,288.9
1998-09-23,288.9
1998-09-24,292.7
1998-09-25,298.1
1998-09-28,292.25
1998-09-29,296.0
1998-09-30,293.85
1998-10-01,297.6
1998-10-02,300.8
1998-10-05,298.75
1998-10-06,294.65
1998-10-07,298.0
1998-10-08,300.25
1998-10-09,298.7
1998-10-12,296.45
1998-10-13,295.55
1998-10-14,295.3
1998-10-15,298.15
1998-10-16,297.95
1998-10-19,298.55
1998-10-20,295.4
1998-10-21,295.25
1998-10-22,292.9
1998-10-23,292.25
1998-10-26,291.45
1998-10-27,293.0
1998-10-28,293.15
1998-10-29,294.0
