Date,Value
2001-06-29,270.6
2001-07-02,268.35
2001-07-03,268.5
2001-07-04,267.6
2001-07-05,266.3
2001-07-06,265.1
2001-07-09,266.1
2001-07-10,267.45
2001-07-11,267.55
2001-07-12,266.3
2001-07-13,266.35
2001-07-16,268.25
2001-07-17,267.6
2001-07-18,268.55
2001-07-19,270.3
2001-07-20,269.7
2001-07-23,268.7
2001-07-24,268.75
2001-07-25,268.4
2001-07-26,267.5
2001-07-27,266.15
2001-07-30,266.3
2001-07-31,265.9
2001-08-01,267.35
2001-08-02,267.0
2001-08-03,267.85
2001-08-06,267.2
2001-08-07,266.45
2001-08-08,266.4
2001-08-09,270.0
2001-08-10,275.8
2001-08-13,275.6
2001-08-14,274.5
2001-08-15,275.35
2001-08-16,275.9
2001-08-17,277.45
2001-08-20,276.65
2001-08-21,276.3
2001-08-22,275.85
2001-08-23,274.85
2001-08-24,272.8
2001-08-27,272.8
2001-08-28,271.05
2001-08-29,272.85
2001-08-30,272.3
2001-08-31,273.0
2001-09-03,273.35
2001-09-04,272.3
2001-09-05,271.3
2001-09-06,272.05
2001-09-07,273.6
2001-09-10,271.5
2001-09-11,287.0
2001-09-12,279.0
2001-09-13,280.25
2001-09-14,285.75
2001-09-17,293.25
2001-09-18,289.4
2001-09-19,288.1
2001-09-20,288.5
