Date,Value
1981-05-19,481.5
1981-05-20,479.75
1981-05-21,475.0
1981-05-22,472.75
1981-05-25,472.75
1981-05-26,466.5
1981-05-27,466.75
1981-05-28,479.0
1981-05-29,479.25
1981-06-01,483.25
1981-06-02,474.0
1981-06-03,475.5
1981-06-04,462.5
1981-06-05,460.0
1981-06-08,473.5
1981-06-09,460.5
1981-06-10,465.25
1981-06-11,464.25
1981-06-12,472.0
1981-06-15,471.75
1981-06-16,461.5
1981-06-17,461.75
1981-06-18,459.0
1981-06-19,458.25
1981-06-22,462.0
1981-06-23,466.5
1981-06-24,462.0
1981-06-25,446.5
1981-06-26,442.0
1981-06-29,428.75
1981-06-30,426.0
1981-07-01,422.0
1981-07-02,414.5
1981-07-03,414.0
1981-07-06,403.75
1981-07-07,405.0
1981-07-08,397.75
1981-07-09,406.25
1981-07-10,416.5
1981-07-13,413.0
1981-07-14,402.25
1981-07-15,412.25
1981-07-16,418.25
1981-07-17,415.0
1981-07-20,412.5
1981-07-21,406.0
1981-07-22,411.5
1981-07-23,407.75
1981-07-24,407.5
1981-07-27,408.75
1981-07-28,401.5
1981-07-29,401.5
1981-07-30,402.25
1981-07-31,406.0
1981-08-03,392.5
1981-08-04,391.25
1981-08-05,392.4
1981-08-06,393.25
1981-08-07,397.25
1981-08-10,393.75
1981-08-11,401.0
1981-08-12,417.5
1981-08-13,407.25
1981-08-14,413.0
1981-08-17,411.5
1981-08-18,420.0
1981-08-19,431.5
1981-08-20,429.0
1981-08-21,429.5
1981-08-24,422.0
1981-08-25,409.75
1981-08-26,414.0
1981-08-27,411.75
1981-08-28,425.0
1981-08-31,425.0
1981-09-01,421.5
1981-09-02,430.0
1981-09-03,436.5
1981-09-04,439.5
1981-09-07,436.5
1981-09-08,439.0
1981-09-09,436.75
1981-09-10,451.5
1981-09-11,448.25
1981-09-14,451.25
1981-09-15,456.0
1981-09-16,449.0
1981-09-17,459.0
1981-09-18,447.0
1981-09-21,463.5
1981-09-22,462.0
1981-09-23,456.5
1981-09-24,446.25
1981-09-25,450.5
1981-09-28,421.5
1981-09-29,431.75
1981-09-30,428.75
1981-10-01,436.75
1981-10-02,435.0
1981-10-05,441.25
1981-10-06,443.0
1981-10-07,445.5
1981-10-08,443.25
1981-10-09,453.5
1981-10-12,449.5
1981-10-13,443.25
1981-10-14,444.25
1981-10-15,446.65
1981-10-16,443.75
1981-10-19,436.7
1981-10-20,437.3
1981-10-21,429.0
1981-10-22,433.75
1981-10-23,432.5
1981-10-26,426.0
1981-10-27,427.4
1981-10-28,430.8
1981-10-29,424.5
1981-10-30,427.0
1981-11-02,430.0
1981-11-03,428.25
1981-11-04,431.25
1981-11-05,428.5
1981-11-06,428.25
1981-11-09,429.75
1981-11-10,418.5
1981-11-11,412.0
1981-11-12,411.5
1981-11-13,412.5
1981-11-16,404.25
1981-11-17,398.75
1981-11-18,403.75
1981-11-19,401.0
1981-11-20,401.5
1981-11-23,396.75
1981-11-24,399.25
1981-11-25,409.5
1981-11-26,409.5
1981-11-27,411.5
1981-11-30,414.5
1981-12-01,402.5
1981-12-02,406.75
1981-12-03,416.5
1981-12-04,426.0
1981-12-07,416.75
1981-12-08,415.25
1981-12-09,410.25
1981-12-10,405.5
1981-12-11,409.75
1981-12-14,417.5
1981-12-15,413.25
1981-12-16,416.75
1981-12-17,416.25
1981-12-18,415.75
1981-12-21,410.5
1981-12-22,399.6
1981-12-23,400.4
1981-12-24,400.4
1981-12-25,400.4
1981-12-28,400.4
1981-12-29,395.0
1981-12-30,397.5
1981-12-31,397.5
1982-01-01,397.5
1982-01-04,395.0
1982-01-05,403.5
1982-01-06,401.5
1982-01-07,396.5
1982-01-08,400.25
1982-01-11,388.25
1982-01-12,389.0
1982-01-13,380.0
1982-01-14,374.75
1982-01-15,379.25
1982-01-18,373.75
1982-01-19,375.25
1982-01-20,371.5
1982-01-21,376.0
1982-01-22,377.25
1982-01-25,372.0
1982-01-26,376.5
1982-01-27,381.75
1982-01-28,383.5
1982-01-29,387.0
1982-02-01,379.5
1982-02-02,379.15
1982-02-03,378.0
1982-02-04,383.75
1982-02-05,384.25
1982-02-08,379.75
1982-02-09,378.5
1982-02-10,382.15
