Date,Value
1983-11-17,375.75
1983-11-18,375.25
1983-11-21,374.25
1983-11-22,376.5
1983-11-23,375.75
1983-11-24,375.5
1983-11-25,376.1
1983-11-28,394.25
1983-11-29,391.5
1983-11-30,405.0
1983-12-01,399.25
1983-12-02,400.75
1983-12-05,397.25
1983-12-06,397.0
1983-12-07,399.75
1983-12-08,401.0
1983-12-09,388.75
1983-12-12,391.25
1983-12-13,389.2
1983-12-14,389.0
1983-12-15,388.75
1983-12-16,377.25
1983-12-19,375.0
1983-12-20,378.1
1983-12-21,378.6
1983-12-22,378.9
1983-12-23,378.9
1983-12-26,378.9
1983-12-27,378.9
1983-12-28,378.0
1983-12-29,382.4
1983-12-30,382.4
1984-01-02,382.4
1984-01-03,383.0
1984-01-04,374.0
1984-01-05,375.25
1984-01-06,375.25
1984-01-09,365.25
1984-01-10,371.25
1984-01-11,367.75
1984-01-12,368.5
1984-01-13,373.25
1984-01-16,369.1
1984-01-17,367.75
1984-01-18,368.75
1984-01-19,374.75
1984-01-20,371.25
1984-01-23,371.35
1984-01-24,365.1
1984-01-25,366.5
1984-01-26,367.0
1984-01-27,370.0
1984-01-30,369.85
1984-01-31,373.75
1984-02-01,378.15
1984-02-02,383.25
1984-02-03,383.1
1984-02-06,380.8
1984-02-07,379.75
1984-02-08,386.25
1984-02-09,383.0
1984-02-10,377.65
1984-02-13,376.85
1984-02-14,376.0
1984-02-15,383.0
1984-02-16,383.9
1984-02-17,382.15
1984-02-20,385.25
1984-02-21,389.0
1984-02-22,395.25
1984-02-23,398.25
1984-02-24,395.75
