Date,Value
1994-04-07,384.3
1994-04-08,385.45
1994-04-11,381.75
1994-04-12,378.0
1994-04-13,378.5
1994-04-14,377.65
1994-04-15,377.0
1994-04-18,378.1
1994-04-19,373.1
1994-04-20,371.35
1994-04-21,373.3
1994-04-22,369.65
1994-04-25,373.0
1994-04-26,374.3
1994-04-27,374.25
1994-04-28,373.35
1994-04-29,376.45
1994-05-02,376.45
1994-05-03,375.1
1994-05-04,375.15
1994-05-05,374.5
1994-05-06,373.4
1994-05-09,381.0
1994-05-10,380.15
1994-05-11,380.5
1994-05-12,379.25
1994-05-13,381.65
1994-05-16,379.3
1994-05-17,382.55
1994-05-18,379.6
1994-05-19,383.3
1994-05-20,383.15
1994-05-23,386.45
1994-05-24,388.0
1994-05-25,387.3
1994-05-26,384.9
1994-05-27,385.4
1994-05-30,385.4
1994-05-31,387.6
1994-06-01,386.3
1994-06-02,383.25
1994-06-03,382.95
1994-06-06,378.4
1994-06-07,380.5
1994-06-08,381.45
1994-06-09,382.55
1994-06-10,383.05
1994-06-13,382.6
1994-06-14,383.8
1994-06-15,384.1
1994-06-16,386.85
1994-06-17,387.85
1994-06-20,389.3
1994-06-21,390.3
1994-06-22,392.45
1994-06-23,389.0
1994-06-24,389.9
1994-06-27,389.25
1994-06-28,386.55
1994-06-29,385.5
1994-06-30,388.25
1994-07-01,384.6
1994-07-04,386.6
1994-07-05,387.3
1994-07-06,385.5
1994-07-07,383.0
1994-07-08,383.15
1994-07-11,385.75
1994-07-12,386.3
1994-07-13,384.65
1994-07-14,384.2
1994-07-15,384.9
1994-07-18,386.5
1994-07-19,384.65
1994-07-20,387.45
1994-07-21,385.9
1994-07-22,384.0
1994-07-25,385.0
1994-07-26,386.2
1994-07-27,388.55
1994-07-28,387.1
1994-07-29,384.0
1994-08-01,383.85
1994-08-02,380.0
1994-08-03,378.45
1994-08-04,377.5
1994-08-05,378.3
1994-08-08,377.6
1994-08-09,378.65
1994-08-10,378.3
1994-08-11,377.6
1994-08-12,378.2
1994-08-15,376.6
1994-08-16,376.3
1994-08-17,377.2
1994-08-18,380.65
1994-08-19,381.8
1994-08-22,382.6
1994-08-23,381.35
1994-08-24,383.9
1994-08-25,383.3
1994-08-26,383.3
1994-08-29,383.3
1994-08-30,386.6
1994-08-31,385.75
1994-09-01,386.0
1994-09-02,386.7
1994-09-05,386.9
1994-09-06,387.6
1994-09-07,389.7
1994-09-08,391.5
1994-09-09,390.75
1994-09-12,391.1
1994-09-13,389.6
1994-09-14,390.3
1994-09-15,388.0
1994-09-16,390.0
1994-09-19,389.9
1994-09-20,393.9
1994-09-21,394.9
1994-09-22,393.7
1994-09-23,395.7
1994-09-26,395.8
1994-09-27,395.8
1994-09-28,396.25
1994-09-29,395.7
1994-09-30,394.85
1994-10-03,393.15
1994-10-04,392.45
1994-10-05,393.7
1994-10-06,392.0
1994-10-07,392.0
1994-10-10,391.2
1994-10-11,387.65
1994-10-12,387.9
1994-10-13,387.25
1994-10-14,387.45
1994-10-17,389.0
1994-10-18,389.75
1994-10-19,391.1
1994-10-20,391.55
1994-10-21,390.95
1994-10-24,389.3
1994-10-25,389.2
1994-10-26,388.9
1994-10-27,389.15
1994-10-28,387.7
1994-10-31,383.85
1994-11-01,384.5
1994-11-02,383.85
1994-11-03,383.8
1994-11-04,383.8
1994-11-07,382.7
1994-11-08,384.65
1994-11-09,383.6
1994-11-10,384.2
1994-11-11,385.3
1994-11-14,385.1
1994-11-15,386.7
1994-11-16,386.25
1994-11-17,386.75
1994-11-18,384.0
1994-11-21,383.4
1994-11-22,383.8
1994-11-23,384.7
1994-11-24,384.3
1994-11-25,384.85
1994-11-28,384.0
1994-11-29,383.2
1994-11-30,383.1
1994-12-01,380.1
1994-12-02,379.0
1994-12-05,376.6
1994-12-06,375.75
1994-12-07,377.0
