Date,Value
1997-07-07,318.0
1997-07-08,320.8
1997-07-09,317.3
1997-07-10,319.8
1997-07-11,319.5
1997-07-14,321.7
1997-07-15,319.75
1997-07-16,319.5
1997-07-17,319.4
1997-07-18,324.2
1997-07-21,326.2
1997-07-22,328.25
1997-07-23,324.9
1997-07-24,321.95
1997-07-25,324.1
1997-07-28,325.75
1997-07-29,326.55
1997-07-30,327.55
1997-07-31,326.35
1997-08-01,324.1
1997-08-04,323.55
1997-08-05,321.1
1997-08-06,319.35
1997-08-07,321.0
1997-08-08,323.7
1997-08-11,327.7
1997-08-12,326.15
1997-08-13,326.2
1997-08-14,326.15
1997-08-15,324.65
1997-08-18,322.6
1997-08-19,323.45
1997-08-20,322.05
1997-08-21,323.0
1997-08-22,324.0
1997-08-25,324.0
1997-08-26,325.5
1997-08-27,324.75
1997-08-28,325.85
1997-08-29,325.35
1997-09-01,324.5
1997-09-02,322.4
1997-09-03,321.7
1997-09-04,321.7
1997-09-05,321.25
1997-09-08,321.5
1997-09-09,321.7
1997-09-10,320.8
1997-09-11,321.65
1997-09-12,323.35
1997-09-15,322.3
1997-09-16,321.0
1997-09-17,320.45
1997-09-18,320.85
1997-09-19,322.05
1997-09-22,320.85
1997-09-23,320.9
1997-09-24,322.7
1997-09-25,324.6
1997-09-26,326.65
1997-09-29,327.1
1997-09-30,332.1
1997-10-01,337.15
1997-10-02,333.35
1997-10-03,331.7
1997-10-06,332.5
1997-10-07,331.95
1997-10-08,332.6
1997-10-09,333.4
1997-10-10,328.9
1997-10-13,328.2
1997-10-14,327.75
1997-10-15,326.5
1997-10-16,327.35
1997-10-17,324.3
1997-10-20,323.9
1997-10-21,323.3
1997-10-22,322.45
1997-10-23,324.3
1997-10-24,316.65
1997-10-27,311.8
