Date,Value
2001-08-28,271.05
2001-08-29,272.85
2001-08-30,272.3
2001-08-31,273.0
2001-09-03,273.35
2001-09-04,272.3
2001-09-05,271.3
2001-09-06,272.05
2001-09-07,273.6
2001-09-10,271.5
2001-09-11,287.0
2001-09-12,279.0
2001-09-13,280.25
2001-09-14,285.75
2001-09-17,293.25
2001-09-18,289.4
2001-09-19,288.1
2001-09-20,288.5
2001-09-21,292.5
2001-09-24,288.2
2001-09-25,288.0
2001-09-26,291.45
2001-09-27,289.8
2001-09-28,293.1
2001-10-01,290.6
2001-10-02,291.65
2001-10-03,290.1
2001-10-04,290.35
2001-10-05,291.2
2001-10-08,291.85
2001-10-09,290.0
2001-10-10,287.15
2001-10-11,281.85
2001-10-12,281.8
2001-10-15,281.85
2001-10-16,281.1
2001-10-17,281.6
2001-10-18,281.0
2001-10-19,279.15
2001-10-22,275.9
2001-10-23,276.05
2001-10-24,275.5
2001-10-25,276.7
2001-10-26,277.25
2001-10-29,278.6
2001-10-30,280.4
2001-10-31,278.75
2001-11-01,280.6
2001-11-02,279.9
2001-11-05,278.25
2001-11-06,278.95
2001-11-07,280.3
2001-11-08,279.95
2001-11-09,277.15
2001-11-12,280.0
2001-11-13,276.5
2001-11-14,278.25
2001-11-15,275.45
2001-11-16,274.5
2001-11-19,273.6
2001-11-20,272.95
2001-11-21,272.8
2001-11-22,272.75
2001-11-23,273.1
2001-11-26,272.6
2001-11-27,273.3
2001-11-28,274.4
2001-11-29,274.8
2001-11-30,275.5
2001-12-03,276.35
2001-12-04,276.6
2001-12-05,275.0
2001-12-06,274.55
2001-12-07,274.1
2001-12-10,272.65
2001-12-11,272.2
2001-12-12,273.5
2001-12-13,274.35
2001-12-14,277.05
2001-12-17,277.75
2001-12-18,278.85
2001-12-19,278.65
2001-12-20,276.1
2001-12-21,277.5
2001-12-24,277.5
2001-12-25,277.5
2001-12-26,277.5
2001-12-27,277.7
2001-12-28,276.5
2001-12-31,276.5
2002-01-01,276.5
2002-01-02,278.35
2002-01-03,278.8
2002-01-04,277.75
2002-01-07,278.6
2002-01-08,278.6
2002-01-09,281.1
2002-01-10,286.85
2002-01-11,285.75
2002-01-14,286.35
2002-01-15,284.2
2002-01-16,284.6
2002-01-17,285.0
2002-01-18,283.2
2002-01-21,282.3
2002-01-22,282.05
2002-01-23,280.75
2002-01-24,279.2
2002-01-25,279.0
2002-01-28,279.1
2002-01-29,277.9
2002-01-30,281.5
2002-01-31,282.3
2002-02-01,283.9
2002-02-04,287.4
2002-02-05,291.95
2002-02-06,299.5
2002-02-07,299.5
2002-02-08,304.3
2002-02-11,297.75
