Date,Value
2005-02-10,415.5
2005-02-11,418.85
2005-02-14,424.2
2005-02-15,424.4
2005-02-16,423.1
2005-02-17,426.25
2005-02-18,427.1
2005-02-21,427.15
2005-02-22,432.85
2005-02-23,432.6
2005-02-24,433.75
2005-02-25,434.25
2005-02-28,435.45
2005-03-01,433.45
2005-03-02,431.75
2005-03-03,430.2
2005-03-04,433.45
2005-03-07,433.0
2005-03-08,437.25
2005-03-09,439.5
2005-03-10,440.9
2005-03-11,443.7
2005-03-14,441.95
2005-03-15,440.65
2005-03-16,443.0
2005-03-17,438.6
2005-03-18,437.15
2005-03-21,432.7
2005-03-22,432.15
2005-03-23,426.15
2005-03-24,425.15
2005-03-25,425.15
2005-03-28,425.15
2005-03-29,426.1
2005-03-30,426.45
2005-03-31,427.5
2005-04-01,427.15
2005-04-04,423.9
2005-04-05,424.6
2005-04-06,425.75
2005-04-07,428.0
2005-04-08,425.2
2005-04-11,429.0
2005-04-12,427.3
2005-04-13,427.5
2005-04-14,423.45
2005-04-15,424.6
2005-04-18,425.75
2005-04-19,427.45
2005-04-20,433.2
2005-04-21,434.0
2005-04-22,434.6
2005-04-25,432.9
2005-04-26,437.0
2005-04-27,434.35
2005-04-28,432.5
2005-04-29,435.7
2005-05-02,435.7
2005-05-03,427.9
2005-05-04,428.8
2005-05-05,429.15
2005-05-06,425.15
2005-05-09,425.5
2005-05-10,427.4
2005-05-11,426.1
2005-05-12,424.25
2005-05-13,420.0
2005-05-16,419.25
2005-05-17,420.0
2005-05-18,419.75
2005-05-19,420.8
2005-05-20,418.0
2005-05-23,418.0
2005-05-24,418.3
2005-05-25,418.4
2005-05-26,418.0
2005-05-27,418.25
2005-05-30,418.25
2005-05-31,414.45
2005-06-01,415.35
2005-06-02,420.4
2005-06-03,423.55
2005-06-06,425.85
2005-06-07,424.1
2005-06-08,424.55
2005-06-09,422.5
2005-06-10,422.55
2005-06-13,429.1
2005-06-14,426.85
2005-06-15,428.7
2005-06-16,433.0
2005-06-17,437.5
2005-06-20,439.35
2005-06-21,435.2
2005-06-22,437.0
2005-06-23,439.15
2005-06-24,440.55
2005-06-27,439.3
2005-06-28,437.0
2005-06-29,435.8
2005-06-30,437.1
2005-07-01,432.6
2005-07-04,427.4
2005-07-05,423.75
2005-07-06,423.5
2005-07-07,425.2
2005-07-08,424.4
2005-07-11,424.2
2005-07-12,426.25
2005-07-13,424.5
2005-07-14,424.3
2005-07-15,418.35
2005-07-18,420.9
2005-07-19,419.25
2005-07-20,422.15
2005-07-21,424.25
2005-07-22,425.0
